id,title,type,genres,averageRating,numVotes,releaseYear,
tt2521668,The Returned,tvseries,"Drama, Fantasy, Horror",8,21538,2012
tt7375404,Kidding,tvseries,"Comedy, Drama",8,20479,2018
tt8242904,What's Wrong with Secretary Kim,tvseries,"Comedy, Mystery, Romance",8,20417,2018
tt0377260,Shameless,tvseries,"Comedy, Crime, Drama",8,19116,2004
tt0108783,Gargoyles,tvseries,"Action, Adventure, Animation",8,19062,1994
tt0241088,Da Ali G Show,tvseries,Comedy,8,18491,2000
tt8993398,Rascal Does Not Dream of Bunny Girl Senpai,tvseries,"Animation, Drama, Fantasy",8,18201,2018
tt6474236,The Looming Tower,tvseries,"Drama, History",8,18128,2018
tt0112095,NewsRadio,tvseries,"Comedy, Romance",8,17776,1995
tt4384086,Life in Pieces,tvseries,Comedy,8,17711,2015
tt13274038,True Beauty,tvseries,"Comedy, Drama, Romance",8,17376,2020
tt7649694,Ramy,tvseries,"Comedy, Drama, Romance",8,16950,2019
tt13103134,Horimiya,tvseries,"Animation, Comedy, Drama",8,16836,2021
tt28681409,Ranneeti: Balakot & Beyond,tvseries,Action,8,16754,2024
tt15765670,My Dress-Up Darling,tvseries,"Animation, Comedy, Romance",8,16268,2022
tt13444408,Kin,tvseries,"Crime, Drama",8,16165,2021
tt12867810,Start-Up,tvseries,"Comedy, Drama, Romance",8,15920,2020
tt0108981,The Vicar of Dibley,tvseries,Comedy,8,15894,1994
tt0985344,Claymore,tvseries,"Action, Adventure, Animation",8,15671,2007
tt4445154,Deutschland 83,tvseries,"Drama, Romance, Thriller",8,15327,2015
tt5797194,W,tvseries,"Action, Comedy, Drama",8,15024,2016
tt3829868,Looking for Alaska,tvseries,"Drama, Romance",8,14998,2019
tt0433722,Paranoia Agent,tvseries,"Animation, Drama, Horror",8,14890,2004
tt2980696,Quarry,tvseries,"Crime, Drama, Thriller",8,14641,2016
tt2548418,Jonathan Strange & Mr Norrell,tvseries,"Fantasy, War",8,14232,2015
tt18926162,Tomorrow,tvseries,"Action, Comedy, Drama",8,14012,2022
tt2314952,Comedians in Cars Getting Coffee,tvseries,"Comedy, Family, Talk-Show",8,13775,2012
tt15282746,Drops of God,tvseries,Drama,8,13687,2023
tt9778022,Abhay,tvseries,"Crime, Thriller",8,13580,2019
tt4452630,Code Black,tvseries,Drama,8,13545,2015
tt10982034,Trying,tvseries,"Comedy, Drama, Romance",8,13481,2020
tt20285780,The Artful Dodger,tvseries,"Crime, Drama, History",8,13363,2023
tt0847150,Sense & Sensibility,tvseries,"Drama, Romance",8,13281,2008
tt0115270,Millennium,tvseries,"Crime, Drama, Horror",8,12592,1996
tt13273826,The Uncanny Counter,tvseries,"Action, Fantasy, Horror",8,12401,2020
tt4877736,BrainDead,tvseries,"Comedy, Drama, Horror",8,12278,2016
tt0772145,Wolverine and the X-Men,tvseries,"Action, Adventure, Animation",8,12274,2008
tt0294097,"Harvey Birdman, Attorney at Law",tvseries,"Animation, Comedy, Sci-Fi",8,12268,2000
tt4855114,Good Behavior,tvseries,"Crime, Drama, Mystery",8,12137,2016
tt0081874,The Hitch Hiker's Guide to the Galaxy,tvseries,"Adventure, Comedy, Sci-Fi",8,11918,1981
tt5332732,Shahrzad,tvseries,"Drama, History, Romance",8,11834,2015
tt15392100,The Billion Dollar Code,tvseries,"Biography, Crime, Drama",8,11816,2021
tt1778108,The Hour,tvseries,Drama,8,11786,2011
tt0197182,Third Watch,tvseries,"Action, Crime, Drama",8,11737,1999
tt0077097,WKRP in Cincinnati,tvseries,Comedy,8,11598,1978
tt14599438,Jeen-yuhs: A Kanye Trilogy,tvseries,"Documentary, Music",8,11505,2022
tt1843678,Scott & Bailey,tvseries,"Crime, Drama, Mystery",8,11439,2011
tt12392496,Undekhi,tvseries,Crime,8,11056,2020
tt19072562,Kaala Paani,tvseries,"Drama, Thriller",8,10777,2023
tt6905756,Pagan Peak,tvseries,"Crime, Drama, Mystery",8,10546,2018
tt9022422,The Tattooist of Auschwitz,tvseries,"Drama, History, Romance",8,10535,2024
tt28804856,Scam 2003 - The Telgi Story,tvseries,"Biography, Crime, Drama",8,10511,2023
tt27411674,Shekhar Home,tvseries,"Crime, Drama",8,10510,2024
tt6554240,Heels,tvseries,"Drama, Sport",8,10361,2021
tt8005374,Explained,tvseries,Documentary,8,10089,2018
tt31183656,Maamla Legal Hai,tvseries,"Comedy, Drama",8,10024,2024
tt9140560,WandaVision,tvseries,"Action, Comedy, Drama",7.9,384937,2021
tt2741602,The Blacklist,tvseries,"Crime, Drama, Mystery",7.9,284664,2013
tt0844441,True Blood,tvseries,"Drama, Fantasy, Mystery",7.9,263503,2008
tt2261227,Altered Carbon,tvseries,"Action, Adventure, Drama",7.9,192868,2018
tt0098800,The Fresh Prince of Bel-Air,tvseries,Comedy,7.9,147239,1990
tt1830617,Grimm,tvseries,"Crime, Drama, Fantasy",7.9,133505,2011
tt2191671,Elementary,tvseries,"Crime, Drama, Mystery",7.9,121200,2012
tt15567174,The Fall of the House of Usher,tvseries,"Drama, Horror, Mystery",7.9,120053,2023
tt0439100,Weeds,tvseries,"Comedy, Crime, Drama",7.9,118691,2005
tt1740299,The Man in the High Castle,tvseries,"Drama, Sci-Fi, Thriller",7.9,114077,2015
tt11743610,The Terminal List,tvseries,"Action, Drama, Thriller",7.9,111554,2022
tt8064302,Dead to Me,tvseries,"Comedy, Crime, Drama",7.9,102878,2019
tt1199099,Merlin,tvseries,"Adventure, Drama, Fantasy",7.9,88857,2008
tt5016504,Preacher,tvseries,"Action, Adventure, Comedy",7.9,83518,2016
tt2094262,Da Vinci's Demons,tvseries,"Adventure, Biography, Drama",7.9,79803,2013
tt0112178,Star Trek: Voyager,tvseries,"Action, Adventure, Drama",7.9,79257,1995
tt0162065,Angel,tvseries,"Action, Adventure, Drama",7.9,77138,1999
tt4477976,Superstore,tvseries,Comedy,7.9,73108,2015
tt0108757,ER,tvseries,"Drama, Romance",7.9,69488,1994
tt3566726,Jane the Virgin,tvseries,Comedy,7.9,60896,2014
tt0805663,Jericho,tvseries,"Action, Drama, Mystery",7.9,59449,2006
tt0796264,Eureka,tvseries,"Adventure, Comedy, Drama",7.9,59437,2006
tt2708480,The Terror,tvseries,"Adventure, Drama, Horror",7.9,55590,2018
tt1103987,Leverage,tvseries,"Crime, Mystery, Thriller",7.9,55018,2008
tt0115157,Dexter's Laboratory,tvseries,"Adventure, Animation, Comedy",7.9,54997,1996
tt1582457,The Borgias,tvseries,"Crime, Drama, History",7.9,54618,2011
tt2654580,Almost Human,tvseries,"Action, Crime, Drama",7.9,52564,2013
tt7235466,9/1/2001,tvseries,"Action, Drama, Thriller",7.9,51656,2018
tt5952634,The Spy,tvseries,"Biography, Drama, History",7.9,51298,2019
tt3865236,Into the Badlands,tvseries,"Action, Adventure, Drama",7.9,50598,2015
tt2699110,The Affair,tvseries,Drama,7.9,49957,2014
tt4122068,Humans,tvseries,"Drama, Sci-Fi",7.9,43382,2015
tt0063950,"Scooby Doo, Where Are You!",tvseries,"Adventure, Animation, Comedy",7.9,43264,1969
tt0118401,Midsomer Murders,tvseries,"Crime, Drama, Mystery",7.9,41000,1997
tt26933824,Nobody Wants This,tvseries,"Comedy, Romance",7.9,40774,2024
tt4320258,Resurrection: Ertugrul,tvseries,"Action, Adventure, Drama",7.9,40627,2014
tt0343314,Teen Titans,tvseries,"Action, Adventure, Animation",7.9,39449,2003
tt2137109,Masters of Sex,tvseries,"Drama, Romance",7.9,38966,2013
tt32258354,Murder in Mahim,tvseries,Mystery,7.9,38925,2024
tt0131613,Teenage Mutant Ninja Turtles,tvseries,"Action, Adventure, Animation",7.9,38594,1987
tt0480489,Elfen Lied,tvseries,"Action, Animation, Drama",7.9,38137,2004
tt8543390,Modern Love,tvseries,"Comedy, Drama, Romance",7.9,37608,2019
tt1255913,Bored to Death,tvseries,"Comedy, Crime, Drama",7.9,34972,2009
tt1958961,Lilyhammer,tvseries,"Comedy, Crime, Drama",7.9,32944,2012
tt11379026,Ghosts,tvseries,"Comedy, Fantasy",7.9,32878,2021
tt8910922,Solar Opposites,tvseries,"Adventure, Animation, Comedy",7.9,32524,2020
tt5368542,The Exorcist,tvseries,"Drama, Horror, Mystery",7.9,32410,2016
tt14824792,Ted,tvseries,Comedy,7.9,31895,2024
tt2262532,The Fosters,tvseries,"Drama, Romance",7.9,31349,2013
tt0903747,Breaking Bad,tvseries,"Crime, Drama, Thriller",9.5,2233979,2008
tt5491994,Planet Earth II,tvseries,Documentary,9.5,162330,2016
tt0185906,Band of Brothers,tvseries,"Action, Drama, History",9.4,545366,2001
tt0795176,Planet Earth,tvseries,"Documentary, Family",9.4,223872,2006
tt5152226,Tree of Life,tvseries,Drama,9.4,12767,2014
tt7366338,Chernobyl,tvseries,"Drama, History, Thriller",9.3,906530,2019
tt0306414,The Wire,tvseries,"Crime, Drama, Thriller",9.3,390704,2002
tt0417299,Avatar: The Last Airbender,tvseries,"Action, Adventure, Animation",9.3,389530,2005
tt30263074,Sapne Vs Everyone,tvseries,Drama,9.3,71263,2023
tt6769208,Blue Planet II,tvseries,Documentary,9.3,49003,2017
tt0081846,Cosmos,tvseries,Documentary,9.3,45970,1980
tt7678620,Bluey,tvseries,"Animation, Family",9.3,33498,2018
tt9002164,BB Ki Vines,tvseries,Comedy,9.3,11275,2015
tt0944947,Game of Thrones,tvseries,"Action, Adventure, Drama",9.2,2365073,2011
tt0141842,The Sopranos,tvseries,"Crime, Drama",9.2,498099,1999
tt14392248,Aspirants,tvseries,Drama,9.2,313833,2021
tt12392504,Scam 1992: The Harshad Mehta Story,tvseries,"Biography, Crime, Drama",9.2,161163,2020
tt2395695,Cosmos: A Spacetime Odyssey,tvseries,Documentary,9.2,131492,2014
tt9253866,Our Planet,tvseries,Documentary,9.2,53992,2019
tt9471404,The Chosen,tvseries,"Drama, History",9.2,51038,2017
tt4202274,The Filthy Frank Show,tvseries,"Comedy, Short",9.2,33571,2011
tt0071075,The World at War,tvseries,"Documentary, History, War",9.2,31276,1973
tt9861270,Çilgin Dersane at the University,tvseries,Comedy,9.2,12751,2014
tt1475582,Sherlock,tvseries,"Crime, Drama, Mystery",9.1,1024699,2010
tt2861424,Rick and Morty,tvseries,"Adventure, Animation, Comedy",9.1,627010,2013
tt2560140,Attack on Titan,tvseries,"Action, Adventure, Animation",9.1,560800,2013
tt1355642,Fullmetal Alchemist: Brotherhood,tvseries,"Action, Adventure, Animation",9.1,208676,2009
tt8420184,The Last Dance,tvseries,"Biography, Documentary, History",9.1,159616,2020
tt1831164,Leyla and Mecnun,tvseries,"Adventure, Comedy, Drama",9.1,97972,2011
tt28227737,Sandeep Bhaiya,tvseries,Drama,9.1,75886,2023
tt4742876,TVF Pitchers,tvseries,"Comedy, Drama",9.1,74105,2015
tt1533395,Life,tvseries,Documentary,9.1,44115,2009
tt1877514,The Vietnam War,tvseries,"Documentary, History, War",9.1,29558,2017
tt10530900,Gullak,tvseries,"Comedy, Drama, Family",9.1,24751,2019
tt9471962,Halka,tvseries,"Action, Crime, Drama",9.1,18989,2019
tt7450814,Koombiyo,tvseries,"Crime, Drama, Thriller",9.1,18050,2017
tt4834232,Critical Role,tvseries,"Adventure, Fantasy",9.1,13645,2015
tt13854248,The Legend of Hanuman,tvseries,"Action, Adventure, Animation",9.1,12918,2021
tt7923710,My Mister,tvseries,"Drama, Family",9.1,10820,2018
tt0386676,The Office,tvseries,Comedy,9,745765,2005
tt3032476,Better Call Saul,tvseries,"Crime, Drama",9,690016,2015
tt11126994,Arcane,tvseries,"Action, Adventure, Animation",9,300781,2021
tt0388629,One Piece,tvseries,"Action, Adventure, Animation",9,268968,1999
tt2098220,Hunter x Hunter,tvseries,"Action, Adventure, Animation",9,148656,2011
tt0103359,Batman: The Animated Series,tvseries,"Action, Adventure, Animation",9,122369,1992
tt12004706,Panchayat,tvseries,"Comedy, Drama",9,98833,2020
tt0052520,The Twilight Zone,tvseries,"Drama, Fantasy, Horror",9,97100,1959
tt9432978,Kota Factory,tvseries,"Comedy, Drama",9,85811,2019
tt10541088,Clarkson's Farm,tvseries,"Comedy, Documentary, Reality-TV",9,66540,2021
tt0081912,Only Fools and Horses,tvseries,Comedy,9,58652,1981
tt7920978,Persona,tvseries,"Crime, Drama, Mystery",9,49412,2018
tt14986406,Bleach: Thousand-Year Blood War,tvseries,"Action, Adventure, Animation",9,46535,2022
tt0296310,The Blue Planet,tvseries,Documentary,9,44123,2001
tt21279678,NCR Days,tvseries,Drama,9,43956,2022
tt2092588,Frozen Planet,tvseries,Documentary,9,34221,2011
tt1806234,Human Planet,tvseries,Documentary,9,28763,2011
tt8595766,Yeh Meri Family,tvseries,"Comedy, Drama, Family",9,26416,2018
tt13675832,As If,tvseries,Comedy,9,25341,2021
tt0268093,Ramayan,tvseries,"Adventure, Drama, Family",9,24831,1987
tt4934214,Taskmaster,tvseries,"Comedy, Game-Show",9,22214,2015
tt0098769,The Civil War,tvseries,"Documentary, History, War",9,19876,1990
tt1508238,Apocalypse: The Second World War,tvseries,"Documentary, History, War",9,15406,2009
tt5182866,Reply 1988,tvseries,"Comedy, Drama, Family",9,13662,2015
tt3212600,Mahabharat,tvseries,"Drama, History, War",9,12281,2013
tt0108778,Friends,tvseries,"Comedy, Romance",8.9,1117080,1994
tt2356777,True Detective,tvseries,"Crime, Drama, Mystery",8.9,677141,2014
tt2802850,Fargo,tvseries,"Crime, Drama, Thriller",8.9,433381,2014
tt0877057,Death Note,tvseries,"Animation, Crime, Drama",8.9,400708,2006
tt0098904,Seinfeld,tvseries,Comedy,8.9,360729,1989
tt0303461,Firefly,tvseries,"Adventure, Drama, Sci-Fi",8.9,286415,2002
tt1865718,Gravity Falls,tvseries,"Adventure, Animation, Comedy",8.9,146791,2012
tt0213338,Cowboy Bebop,tvseries,"Action, Adventure, Animation",8.9,146342,1998
tt0200276,The West Wing,tvseries,Drama,8.9,88771,1999
tt2297757,Nathan for You,tvseries,"Comedy, Documentary",8.9,41024,2013
tt9735318,The Beatles: Get Back,tvseries,"Biography, Documentary, Music",8.9,30102,2021
tt0092337,Dekalog,tvseries,Drama,8.9,29201,1989
tt1909015,Undercover,tvseries,"Action, Crime, Drama",8.9,27863,2011
tt22248376,Frieren: Beyond Journey's End,tvseries,"Adventure, Animation, Drama",8.9,27066,2023
tt0158417,Mahabharat,tvseries,"Action, Adventure, Drama",8.9,24266,1988
tt1518542,Sarabhai V/S Sarabhai,tvseries,Comedy,8.9,18594,2004
tt13868972,Rocket Boys,tvseries,"Drama, History",8.9,18573,2022
tt2571774,Africa,tvseries,Documentary,8.9,18084,2013
tt5851616,Tash ma Tash,tvseries,"Comedy, Drama",8.9,10739,1992
tt11992526,Harga,tvseries,Drama,8.9,10017,2021
tt10986410,Ted Lasso,tvseries,"Comedy, Drama, Sport",8.8,373222,2020
tt7660850,Succession,tvseries,"Comedy, Drama",8.8,295542,2018
tt0472954,It's Always Sunny in Philadelphia,tvseries,Comedy,8.8,259292,2005
tt0098936,Twin Peaks,tvseries,"Crime, Drama, Mystery",8.8,221791,1990
tt3398228,BoJack Horseman,tvseries,"Animation, Comedy, Drama",8.8,199981,2014
tt0193676,Freaks and Geeks,tvseries,"Comedy, Drama",8.8,156579,1999
tt0214341,Dragon Ball Z,tvseries,"Action, Adventure, Animation",8.8,154761,1996
tt0264235,Curb Your Enthusiasm,tvseries,Comedy,8.8,152584,2000
tt7137906,When They See Us,tvseries,"Biography, Crime, Drama",8.8,143162,2019
tt14650074,Dhindora,tvseries,"Comedy, Drama",8.8,123169,2021
tt0072500,Fawlty Towers,tvseries,Comedy,8.8,102544,1975
tt3530232,Last Week Tonight with John Oliver,tvseries,"Comedy, News, Talk-Show",8.8,98040,2014
tt0112130,Pride and Prejudice,tvseries,"Drama, Romance",8.8,95071,1995
tt15435876,The Penguin,tvseries,"Crime, Drama",8.8,93552,2024
tt0121220,Dragon Ball Z,tvseries,"Action, Adventure, Animation",8.8,91523,1989
tt10233448,Vinland Saga,tvseries,"Action, Adventure, Animation",8.8,84892,2019
tt0063929,Monty Python's Flying Circus,tvseries,Comedy,8.8,80575,1969
tt1910272,Steins;Gate,tvseries,"Animation, Comedy, Drama",8.8,77917,2011
tt3718778,Over the Garden Wall,tvseries,"Adventure, Animation, Comedy",8.8,76060,2014
tt0353049,Chappelle's Show,tvseries,"Comedy, Music",8.8,74012,2003
tt0096548,Blackadder Goes Forth,tvseries,"Comedy, War",8.8,58598,1989
tt16026746,X-Men '97,tvseries,"Action, Adventure, Animation",8.8,37800,2024
tt0081834,Das Boot,tvseries,"Drama, War",8.8,34685,1985
tt1795096,Behzat Ç: An Ankara Detective Story,tvseries,"Crime, Drama, Mystery",8.8,33809,2010
tt7927936,Flames,tvseries,"Comedy, Drama, Romance",8.8,33077,2018
tt0074006,"I, Claudius",tvseries,"Biography, Drama, History",8.8,20135,1976
tt15295490,Campus Diaries,tvseries,"Comedy, Drama, Romance",8.8,17371,2022
tt22727518,Another Love,tvseries,"Crime, Drama, Romance",8.8,16592,2023
tt11007006,Azize,tvseries,Drama,8.8,14895,2019
tt9566030,Pew News,tvseries,"Comedy, News",8.8,14783,2018
tt7621364,Black Pearl,tvseries,Drama,8.8,14112,2017
tt6108262,Black Sun,tvseries,"Crime, Drama, Thriller",8.8,12721,2017
tt13661118,Not Me,tvseries,"Action, Crime, Romance",8.8,12227,2021
tt0481256,Fighting Spirit,tvseries,"Action, Animation, Comedy",8.8,11585,2000
tt4574334,Stranger Things,tvseries,"Drama, Fantasy, Horror",8.7,1392399,2016
tt1190634,The Boys,tvseries,"Action, Comedy, Crime",8.7,735453,2019
tt2442560,Peaky Blinders,tvseries,"Crime, Drama",8.7,681751,2013
tt2085059,Black Mirror,tvseries,"Crime, Drama, Mystery",8.7,661024,2011
tt3581920,The Last of Us,tvseries,"Action, Adventure, Drama",8.7,578705,2023
tt0412142,House,tvseries,"Drama, Mystery",8.7,536951,2004
tt2707408,Narcos,tvseries,"Biography, Crime, Drama",8.7,485097,2015
tt5753856,Dark,tvseries,"Crime, Drama, Mystery",8.7,467216,2017
tt0096697,The Simpsons,tvseries,"Animation, Comedy",8.7,445006,1989
tt0121955,South Park,tvseries,"Animation, Comedy",8.7,414267,1997
tt0367279,Arrested Development,tvseries,Comedy,8.7,329765,2003
tt0804503,Mad Men,tvseries,Drama,8.7,267668,2007
tt4236770,Yellowstone,tvseries,"Drama, Western",8.7,239663,2018
tt1606375,Downton Abbey,tvseries,"Drama, Romance",8.7,230141,2010
tt11280740,Severance,tvseries,"Drama, Mystery, Sci-Fi",8.7,228489,2022
tt6741278,Invincible,tvseries,"Action, Adventure, Animation",8.7,221670,2021
tt5687612,Fleabag,tvseries,"Comedy, Drama",8.7,215092,2016
tt4508902,One Punch Man,tvseries,"Action, Animation, Comedy",8.7,193689,2015
tt0384766,Rome,tvseries,"Action, Drama, Romance",8.7,190415,2005
tt0988824,Naruto: Shippuden,tvseries,"Action, Adventure, Animation",8.7,183531,2007
tt0407362,Battlestar Galactica,tvseries,"Action, Adventure, Drama",8.7,179094,2004
tt5555260,This Is Us,tvseries,"Comedy, Drama, Romance",8.7,163513,2016
tt0248654,Six Feet Under,tvseries,"Comedy, Drama",8.7,154215,2001
tt5788792,The Marvelous Mrs. Maisel,tvseries,"Comedy, Drama",8.7,147041,2017
tt0092455,Star Trek: The Next Generation,tvseries,"Action, Adventure, Drama",8.7,140222,1987
tt1628033,Top Gear,tvseries,"Adventure, Sport, Talk-Show",8.7,129904,2002
tt13991232,1883,tvseries,"Drama, Western",8.7,124450,2021
tt0118421,Oz,tvseries,"Crime, Drama, Thriller",8.7,109564,1997
tt9544034,The Family Man,tvseries,"Action, Comedy, Drama",8.7,101655,2019
tt0286486,The Shield,tvseries,"Crime, Drama, Thriller",8.7,90637,2002
tt5712554,The Grand Tour,tvseries,"Comedy, Sport, Talk-Show",8.7,88080,2016
tt0994314,Code Geass,tvseries,"Action, Animation, Drama",8.7,85217,2006
tt13309742,Blue Eye Samurai,tvseries,"Action, Adventure, Animation",8.7,80655,2023
tt0758745,Friday Night Lights,tvseries,"Drama, Sport",8.7,74294,2006
tt2303687,Line of Duty,tvseries,"Crime, Drama, Mystery",8.7,73161,2012
tt0387764,Peep Show,tvseries,Comedy,8.7,68501,2003
tt0318871,Berserk,tvseries,"Action, Adventure, Animation",8.7,59551,1997
tt0434706,Monster,tvseries,"Animation, Crime, Drama",8.7,50769,2004
tt10850932,Crash Landing on You,tvseries,"Adventure, Comedy, Drama",8.7,46020,2019
tt0111958,Father Ted,tvseries,Comedy,8.7,44872,1995
tt3398540,Haikyu!!,tvseries,"Animation, Comedy, Drama",8.7,39928,2014
tt1534360,Ezel,tvseries,"Crime, Drama, Thriller",8.7,38782,2009
tt7472896,Mr Inbetween,tvseries,"Crime, Drama",8.7,35349,2018
tt0459159,The Thick of It,tvseries,Comedy,8.7,27076,2005
tt0096639,Lonesome Dove,tvseries,"Adventure, Drama, Western",8.7,26878,1989
tt0086661,The Adventures of Sherlock Holmes,tvseries,"Crime, Drama, Mystery",8.7,25043,1984
tt10332508,Primal,tvseries,"Action, Adventure, Animation",8.7,22709,2019
tt6025022,Justice League Unlimited,tvseries,"Action, Adventure, Animation",8.7,21700,2004
tt28857177,Lucky Guy,tvseries,"Comedy, Drama, Fantasy",8.7,21552,2023
tt20859920,Alchemy of Souls,tvseries,"Action, Drama, Fantasy",8.7,20081,2022
tt0988818,Gintama,tvseries,"Action, Animation, Comedy",8.7,16555,2005
tt4063800,The Bureau,tvseries,"Drama, Thriller",8.7,15156,2015
tt0106028,Homicide: Life on the Street,tvseries,"Crime, Drama, Mystery",8.7,15083,1993
tt10801534,How to with John Wilson,tvseries,"Comedy, Documentary",8.7,14437,2020
tt0090509,The Return of Sherlock Holmes,tvseries,"Crime, Drama, Mystery",8.7,13842,1986
tt0229889,El Chavo del Ocho,tvseries,"Comedy, Family",8.7,13707,1972
tt6111552,Content Cop,tvseries,"Comedy, Crime, Talk-Show",8.7,12614,2015
tt4269716,Umbre,tvseries,"Crime, Drama, Thriller",8.7,11715,2014
tt7094780,Mr. Sunshine,tvseries,"Action, Drama, Romance",8.7,11112,2018
tt10554898,The Untamed,tvseries,"Action, Adventure, Drama",8.7,10663,2019
tt0773262,Dexter,tvseries,"Crime, Drama, Mystery",8.6,803009,2006
tt8111088,The Mandalorian,tvseries,"Action, Adventure, Fantasy",8.6,606039,2019
tt1856010,House of Cards,tvseries,Drama,8.6,538593,2013
tt3322312,Daredevil,tvseries,"Action, Crime, Drama",8.6,485820,2015
tt5290382,Mindhunter,tvseries,"Crime, Drama, Mystery",8.6,352954,2017
tt1124373,Sons of Anarchy,tvseries,"Crime, Drama, Thriller",8.6,331998,2008
tt1266020,Parks and Recreation,tvseries,Comedy,8.6,295817,2009
tt4786824,The Crown,tvseries,"Biography, Drama, History",8.6,264062,2016
tt0106179,The X-Files,tvseries,"Adventure, Crime, Drama",8.6,256496,1993
tt14452776,The Bear,tvseries,"Comedy, Drama",8.6,252576,2022
tt0979432,Boardwalk Empire,tvseries,"Crime, Drama",8.6,207167,2010
